11299,800mm Reinforced Steel Plates I 
11301,Armor EM Hardener I 
11303,Armor Explosive Hardener I 
11305,Armor Kinetic Hardener I 
11307,400mm Reinforced Titanium Plates I 
11309,400mm Reinforced Rolled Tungsten Plates I 
11311,400mm Reinforced Crystalline Carbonide Plates I 
11313,400mm Reinforced Nanofiber Plates I 
11315,800mm Reinforced Titanium Plates I 
11317,800mm Reinforced Rolled Tungsten Plates I 
11319,800mm Reinforced Crystalline Carbonide Plates I 
11321,800mm Reinforced Nanofiber Plates I 
11323,1600mm Reinforced Titanium Plates I 
11325,1600mm Reinforced Rolled Tungsten Plates I 
11327,1600mm Reinforced Crystalline Carbonide Plates I 
11329,1600mm Reinforced Nanofiber Plates I 
11331,50mm Reinforced Titanium Plates I 
11333,50mm Reinforced Rolled Tungsten Plates I 
11335,50mm Reinforced Crystalline Carbonide Plates I 
11337,50mm Reinforced Nanofiber Plates I 
11339,100mm Reinforced Titanium Plates I 
11341,100mm Reinforced Rolled Tungsten Plates I 
11343,100mm Reinforced Crystalline Carbonide Plates I 
11345,100mm Reinforced Nanofiber Plates I 
11347,200mm Reinforced Titanium Plates I 
11349,200mm Reinforced Rolled Tungsten Plates I 
11351,200mm Reinforced Crystalline Carbonide Plates I 
11353,200mm Reinforced Nanofiber Plates I 
11355,Small Remote Armor Repairer I 
11357,Medium Remote Armor Repairer I 
11359,Large Remote Armor Repairer I 
11365,Vengeance 
11370,Prototype Cloaking Device I 
11371,Wolf 
11377,Nemesis 
11379,Hawk 
11381,Harpy 
11387,Hyena 
11393,Retribution 
11395,Deep Core Mining 
11396,Mercoxit 
11399,Morphite 
11400,Jaguar 
11433,High Energy Physics 
11441,Plasma Physics 
11442,Nanite Engineering 
11443,Hydromagnetic Physics 
11444,Amarr Starship Engineering 
11445,Minmatar Starship Engineering 
11446,Graviton Physics 
11447,Laser Physics 
11448,Electromagnetic Physics 
11449,Rocket Science 
11450,Gallente Starship Engineering 
11451,Nuclear Physics 
11452,Mechanical Engineering 
11453,Electronic Engineering 
11454,Caldari Starship Engineering 
11455,Quantum Physics 
11457,R.Db - Viziam 
11458,R.Db - Khanid Innovation 
11459,R.Db - Carthum Conglomerate 
11460,R.Db - Thukker Mix 
11461,R.Db - Boundless Creations 
11462,R.Db - Core Complexion 
11463,R.Db - Ishukone 
11464,R.Db - Kaalakiota 
11465,R.Db - Roden Shipyards 
11466,R.Db - CreoDron 
11467,R.Db - Duvolle Labs 
11475,R.A.M.- Armor/Hull Tech 
11476,R.A.M.- Ammunition Tech 
11478,R.A.M.- Starship Tech 
11481,R.A.M.- Robotics 
11482,R.A.M.- Energy Tech 
11483,R.A.M.- Electronics 
11484,R.A.M.- Shield Tech 
11486,R.A.M.- Weapon Tech 
11487,Astronautic Engineering 
11488,Huge Secure Container 
11489,Giant Secure Container 
11496,Datacore - Defensive Subsystems Engineering 
11529,Molecular Engineering 
11530,Plasma Thruster 
11531,Ion Thruster 
11532,Fusion Thruster 
11533,Magpulse Thruster 
11534,Gravimetric Sensor Cluster 
11535,Magnetometric Sensor Cluster 
11536,Ladar Sensor Cluster 
11537,Radar Sensor Cluster 
11538,Nanomechanical Microprocessor 
11539,Nanoelectrical Microprocessor 
11540,Quantum Microprocessor 
11541,Photon Microprocessor 
11542,Fernite Carbide Composite Armor Plate 
11543,Tungsten Carbide Armor Plate 
11544,Titanium Diborite Armor Plate 
11545,Crystalline Carbonide Armor Plate 
11547,Fusion Reactor Unit 
11548,Nuclear Reactor Unit 
11549,Antimatter Reactor Unit 
11550,Graviton Reactor Unit 
11551,Electrolytic Capacitor Unit 
11552,Scalar Capacitor Unit 
11553,Oscillator Capacitor Unit 
11554,Tesseract Capacitor Unit 
11555,Deflection Shield Emitter 
11556,Pulse Shield Emitter 
11557,Linear Shield Emitter 
11558,Sustained Shield Emitter 
11561,Shield Boost Amplifier I 
11563,Micro Auxiliary Power Core I 
11566,Thermic Shield Compensation 
11569,Armored Warfare Specialist 
11572,Skirmish Warfare Specialist 
11574,Wing Command 
11577,Improved Cloaking Device II 
11578,Covert Ops Cloaking Device II 
11579,Cloaking 
11584,Anchoring 
11585,Pax Amarria 
11588,Defunct Drone Sensor Module 
11640,Warp Core Stabilizer II 
11642,Armor EM Hardener II 
11644,Armor Kinetic Hardener II 
11646,Armor Explosive Hardener II 
11648,Armor Thermic Hardener II 
11688,Particle Accelerator Unit 
11689,Laser Focusing Crystals 
11690,Superconductor Rails 
11691,Thermonuclear Trigger Unit 
11692,Nuclear Pulse Generator 
11693,Graviton Pulse Generator 
11694,EM Pulse Generator 
11695,Plasma Pulse Generator 
11724,Glossy Compound 
11725,Plush Compound 
11732,Sheen Compound 
11733,Motley Compound 
11734,Opulent Compound 
11735,Dark Compound 
11736,Lustering Alloy 
11737,Precious Alloy 
11738,Lucent Compound 
11739,Condensed Alloy 
11740,Gleaming Alloy 
11741,Crystal Compound 
11746,R.Db - Lai Dai 
11855,Protein Delicacies 
11944,Synthetic Coffee 
11957,Falcon 
11959,Rook 
11961,Huginn 
11963,Rapier 
11965,Pilgrim 
11969,Arazu 
11971,Lachesis 
11978,Scimitar 
11985,Basilisk 
11987,Guardian 
11989,Oneiros 
11993,Cerberus 
11995,Onyx 
11999,Vagabond 
12003,Zealot 
12005,Ishtar 
12011,Eagle 
12013,Broadsword 
12015,Muninn 
12017,Devoter 
12019,Sacrilege 
12021,Phobos 
12023,Deimos 
12032,Manticore 
12034,Hound 
12038,Purifier 
12042,Ishkur 
12044,Enyo 
12049,Slaver 
12052,10MN Microwarpdrive I 
12054,100MN Microwarpdrive I 
12056,10MN Afterburner I 
12058,10MN Afterburner II 
12066,100MN Afterburner I 
12068,100MN Afterburner II 
12076,10MN Microwarpdrive II 
12084,100MN Microwarpdrive II 
12092,Interceptors 
12093,Covert Ops 
12095,Assault Frigates 
12096,Logistics 
12098,Interdictors 
12102,Large Remote Capacitor Transmitter II 
12108,Deep Core Mining Laser I 
12110,Homeless 
12179,Research Project Management 
12180,Arkonor Processing 
12181,Bistot Processing 
12182,Crokite Processing 
12183,Dark Ochre Processing 
12184,Gneiss Processing 
12185,Hedbergite Processing 
12186,Hemorphite Processing 
12187,Jaspet Processing 
12188,Kernite Processing 
12189,Mercoxit Processing 
12190,Omber Processing 
12191,Plagioclase Processing 
12192,Pyroxeres Processing 
12193,Scordite Processing 
12194,Spodumain Processing 
12195,Veldspar Processing 
12196,Scrapmetal Processing 
12198,Mobile Small Warp Disruptor I 
12199,Mobile Medium Warp Disruptor I 
12200,Mobile Large Warp Disruptor I 
12201,Small Artillery Specialization 
12202,Medium Artillery Specialization 
12203,Large Artillery Specialization 
12204,Medium Beam Laser Specialization 
12205,Large Beam Laser Specialization 
12206,Medium Railgun Specialization 
12207,Large Railgun Specialization 
12208,Medium Autocannon Specialization 
12209,Large Autocannon Specialization 
12210,Small Blaster Specialization 
12211,Medium Blaster Specialization 
12212,Large Blaster Specialization 
12213,Small Pulse Laser Specialization 
12214,Medium Pulse Laser Specialization 
12215,Large Pulse Laser Specialization 
12217,Medium Remote Capacitor Transmitter I 
12219,Capital Remote Capacitor Transmitter I 
12221,Medium Remote Capacitor Transmitter II 
12225,Large Remote Capacitor Transmitter I 
12235,Amarr Control Tower 
12236,Gallente Control Tower 
12237,Ship Maintenance Array 
12238,Reprocessing Array 
12239,Compression Array 
12241,Sovereignty 
12243,Science Graduates 
12250,Criminal DNA 
12257,Medium Nosferatu I 
12259,Medium Nosferatu II 
12261,Heavy Nosferatu I 
12263,Heavy Nosferatu II 
12265,Medium Energy Neutralizer I 
12267,Medium Energy Neutralizer II 
12269,Heavy Energy Neutralizer I 
12271,Heavy Energy Neutralizer II 
12274,Ballistic Control System I 
12302,Test Dummies 
12304,Angel Copper Tag 
12305,Drone Navigation 
12344,200mm Railgun I 
12346,200mm Railgun II 
12354,350mm Railgun I 
12356,350mm Railgun II 
12365,EM Shield Compensation 
12366,Kinetic Shield Compensation 
12367,Explosive Shield Compensation 
12441,Missile Bombardment 
12442,Missile Projection 
12478,Khumaak 
12484,Amarr Drone Specialization 
12485,Minmatar Drone Specialization 
12486,Gallente Drone Specialization 
12487,Caldari Drone Specialization 
12528,Angel Silver Tag 
12529,Angel Brass Tag 
12530,Angel Palladium Tag 
12531,Angel Crystal Tag 
12532,Blood Bronze Tag 
12533,Blood Silver Tag 
12534,Blood Upper-Tier Tag 
12535,Blood Platinum Tag 
12536,Blood Crystal Tag 
12537,Serpentis Bronze Tag 
12538,Serpentis Silver Tag 
12539,Serpentis Gold Tag 
12540,Serpentis Platinum Tag 
12541,Serpentis Crystal Tag 
12542,Guristas Bronze Tag 
12543,Guristas Silver Tag 
12544,Guristas Gold Tag 
12545,Guristas Platinum Tag 
12546,Guristas Crystal Tag 
12547,Sansha Bronze Tag 
12548,Sansha Silver Tag 
12549,Sansha Gold Tag 
12550,Sansha Platinum Tag 
12551,Sansha Crystal Tag 
12557,Gleam S 
12559,Aurora S 
12563,Scorch S 
12565,Conflagration S 
12608,Hail S 
12612,Void S 
12614,Null S 
12618,Spike S 
12620,Javelin S 
12625,Barrage S 
12631,Quake S 
12633,Tremor S 
12709,Target Painter I 
12729,Crane 
12731,Bustard 
12733,Prorator 
12735,Prowler 
12743,Viator 
12745,Occator 
12747,Mastodon 
12753,Impel 
12761,Quake L 
12765,Tremor L 
12767,Quake M 
12771,Tremor M 
12773,Barrage M 
12775,Barrage L 
12777,Hail M 
12779,Hail L 
12785,Null M 
12787,Null L 
12789,Void M 
12791,Void L 
12801,Javelin M 
12803,Javelin L 
12805,Spike M 
12807,Spike L 
12814,Conflagration M 
12816,Conflagration L 
12818,Scorch M 
12820,Scorch L 
12822,Aurora M 
12824,Aurora L 
12826,Gleam M 
12828,Gleam L 
12836,Transcranial Microcontrollers 
12865,Quafe Ultra 
12994,Quafe Ultra Special Edition 
13001,Small Nosferatu II 
13003,Small Energy Neutralizer II 
13119,Mjolnir Javelin Rocket 
13166,Inherent Implants 'Lancer' Gunnery RF-903 
13209,Armored Warfare Mindlink 
13216,Zainou 'Gypsy' CPU Management EE-603 
13217,Inherent Implants 'Lancer' Large Energy Turret LE-1003 
13218,Zainou 'Deadeye' Large Hybrid Turret LH-1003 
13219,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1003 
13220,Inherent Implants 'Lancer' Medium Energy Turret ME-803 
13221,Zainou 'Deadeye' Medium Hybrid Turret MH-803 
13222,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-803 
13223,Inherent Implants 'Lancer' Small Energy Turret SE-603 
13224,Zainou 'Deadeye' Small Hybrid Turret SH-603 
13225,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-603 
13226,Zainou 'Snapshot' Cruise Missiles CM-603 
13227,Zainou 'Snapshot' Defender Missiles DM-803 
13228,Zainou 'Snapshot' FOF Explosion Radius FR-1003 
13229,Zainou 'Snapshot' Heavy Missiles HM-703 
13230,Zainou 'Snapshot' Rockets RD-903 
13231,Zainou 'Snapshot' Torpedoes TD-603 
13232,Zainou 'Gypsy' Electronic Warfare EW-903 
13233,Zainou 'Gypsy' Long Range Targeting LT-803 
13234,Zainou 'Gypsy' Propulsion Jamming PJ-803 
13235,Zainou 'Gypsy' Sensor Linking SL-903 
13236,Zainou 'Gypsy' Weapon Disruption WD-903 
13237,Eifyr and Co. 'Rogue' Navigation NN-603 
13238,Eifyr and Co. 'Rogue' Fuel Conservation FC-803 
13239,Eifyr and Co. 'Rogue' Afterburner AB-606 
13240,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-703 
13241,Eifyr and Co. 'Rogue' Warp Drive Operation WD-606 
13242,Eifyr and Co. 'Rogue' Warp Drive Speed WS-610 
13243,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-903 
13244,Eifyr and Co. 'Gunslinger' Surgical Strike SS-903 
13245,Zainou 'Deadeye' Trajectory Analysis TA-703 
13246,Inherent Implants 'Lancer' Controlled Bursts CB-703 
13247,Zainou 'Deadeye' Missile Bombardment MB-703 
13248,Zainou 'Deadeye' Missile Projection MP-703 
13249,Zainou 'Deadeye' Rapid Launch RL-1003 
13250,Zainou 'Deadeye' Target Navigation Prediction TN-903 
13251,Inherent Implants 'Squire' Energy Pulse Weapons EP-703 
13252,Zainou 'Gnome' Weapon Upgrades WU-1003 
13253,Zainou 'Gnome' Shield Upgrades SU-603 
13254,Zainou 'Gypsy' Electronics Upgrades EU-603 
13255,Inherent Implants 'Squire' Energy Grid Upgrades EU-703 
13256,Inherent Implants 'Noble' Hull Upgrades HG-1003 
13257,Inherent Implants 'Noble' Mechanic MC-803 
13258,Inherent Implants 'Noble' Repair Systems RS-603 
13259,Inherent Implants 'Squire' Capacitor Management EM-803 
13260,Inherent Implants 'Squire' Capacitor Systems Operation EO-603 
13261,Inherent Implants 'Squire' Power Grid Management EG-603 
13262,Zainou 'Gnome' Shield Emission Systems SE-803 
13263,Zainou 'Gnome' Shield Operation SP-903 
13265,Inherent Implants 'Squire' Capacitor Emission Systems ES-703 
13267,Janitor 
13278,Archaeology 
13279,Remote Sensing 
13283,Limited Ocular Filter 
13284,Limited Memory Augmentation 
13285,Limited Neural Boost 
13286,Limited Social Adaptation Chip 
13287,Limited Cybernetic Subprocessor 
13320,Cruise Missile Launcher I 
13773,Domination 125mm Autocannon 
13774,Domination 1200mm Artillery 
13775,Domination 1400mm Howitzer Artillery 
13776,Domination 150mm Autocannon 
13777,Domination 200mm Autocannon 
13778,Domination 220mm Autocannon 
13779,Domination 250mm Artillery 
13780,Equipment Assembly Array 
13781,Domination 280mm Howitzer Artillery 
13782,Domination 425mm Autocannon 
13783,Domination 650mm Artillery 
13784,Domination 720mm Howitzer Artillery 
13785,Domination 800mm Repeating Cannon 
13786,Domination Dual 180mm Autocannon 
13787,Domination Dual 425mm Autocannon 
13788,Domination Dual 650mm Repeating Cannon 
13791,Dark Blood Dual Heavy Pulse Laser 
13793,Dark Blood Dual Heavy Beam Laser 
13795,Dark Blood Dual Light Beam Laser 
13797,Dark Blood Dual Light Pulse Laser 
13799,Dark Blood Focused Medium Beam Laser 
13801,Dark Blood Focused Medium Pulse Laser 
13803,Dark Blood Gatling Pulse Laser 
13805,Dark Blood Heavy Beam Laser 
13807,Dark Blood Heavy Pulse Laser 
13809,Dark Blood Small Focused Beam Laser 
13811,Dark Blood Small Focused Pulse Laser 
13813,Dark Blood Mega Beam Laser 
13815,Dark Blood Mega Pulse Laser 
13817,Dark Blood Tachyon Beam Laser 
13819,Dark Blood Quad Beam Laser 
13820,True Sansha Dual Heavy Beam Laser 
13821,True Sansha Dual Heavy Pulse Laser 
13822,True Sansha Dual Light Beam Laser 
13823,True Sansha Dual Light Pulse Laser 
13824,True Sansha Focused Medium Beam Laser 
13825,True Sansha Focused Medium Pulse Laser 
13826,True Sansha Gatling Pulse Laser 
13827,True Sansha Heavy Beam Laser 
13828,True Sansha Heavy Pulse Laser 
13829,True Sansha Small Focused Beam Laser 
13830,True Sansha Small Focused Pulse Laser 
13831,True Sansha Mega Beam Laser 
13832,True Sansha Mega Pulse Laser 
13833,True Sansha Quad Beam Laser 
13834,True Sansha Tachyon Beam Laser 
13856,Nova Javelin Heavy Assault Missile 
13864,Shadow Serpentis 125mm Railgun 
13865,Dread Guristas 125mm Railgun 
13866,Shadow Serpentis 150mm Railgun 
13867,Dread Guristas 150mm Railgun 
13868,Shadow Serpentis 200mm Railgun 
13870,Dread Guristas 200mm Railgun 
13872,Shadow Serpentis 250mm Railgun 
13873,Dread Guristas 250mm Railgun 
13874,Shadow Serpentis 350mm Railgun 
13876,Dread Guristas 350mm Railgun 
13878,Shadow Serpentis 425mm Railgun 
13879,Dread Guristas 425mm Railgun 
13880,Shadow Serpentis Dual 150mm Railgun 
13881,Dread Guristas Dual 150mm Railgun 
13882,Shadow Serpentis Dual 250mm Railgun 
13883,Dread Guristas Dual 250mm Railgun 
13884,Shadow Serpentis Heavy Electron Blaster 
13885,Shadow Serpentis Heavy Ion Blaster 
13886,Shadow Serpentis Light Electron Blaster 
13887,Shadow Serpentis Light Ion Blaster 
13888,Shadow Serpentis Light Neutron Blaster 
13889,Shadow Serpentis Electron Blaster Cannon 
13890,Shadow Serpentis Ion Blaster Cannon 
13891,Shadow Serpentis Neutron Blaster Cannon 
13892,Shadow Serpentis Heavy Neutron Blaster 
13893,Dread Guristas 75mm Railgun 
13894,Shadow Serpentis 75mm Railgun 
13918,Korranis DNA 
13919,Domination Rapid Light Missile Launcher 
13920,Dread Guristas Rapid Light Missile Launcher 
13921,Domination Heavy Missile Launcher 
13922,Dread Guristas Heavy Missile Launcher 
13923,Domination Torpedo Launcher 
13924,Dread Guristas Torpedo Launcher 
13925,Domination Light Missile Launcher 
13926,Dread Guristas Light Missile Launcher 
13927,Domination Cruise Missile Launcher 
13929,Dread Guristas Cruise Missile Launcher 
13931,Domination Rocket Launcher 
13933,Dread Guristas Rocket Launcher 
13935,Domination Ballistic Control System 
13937,Dread Guristas Ballistic Control System 
13939,Domination Gyrostabilizer 
13941,Dark Blood Heat Sink 
13943,True Sansha Heat Sink 
13945,Shadow Serpentis Magnetic Field Stabilizer 
13947,Dread Guristas Large Shield Booster 
13948,Domination Large Shield Booster 
13949,Dread Guristas Medium Shield Booster 
13950,Domination Medium Shield Booster 
13951,Dread Guristas Small Shield Booster 
13952,Domination Small Shield Booster 
13953,Dread Guristas X-Large Shield Booster 
13954,Domination X-Large Shield Booster 
13955,Domination Large Armor Repairer 
13956,True Sansha Large Armor Repairer 
13957,Dark Blood Large Armor Repairer 
13958,Domination Medium Armor Repairer 
13959,True Sansha Medium Armor Repairer 
13960,Dark Blood Medium Armor Repairer 
13963,True Sansha Small Armor Repairer 
13964,Dark Blood Small Armor Repairer 
13965,Dread Guristas EM Ward Field 
13966,Dread Guristas Thermic Dissipation Field 
13967,Dread Guristas Explosive Deflection Field 
13968,Dread Guristas Kinetic Deflection Field 
13969,Dread Guristas Adaptive Invulnerability Field 
13970,True Sansha Armor EM Hardener 
13972,Dark Blood Armor EM Hardener 
13974,True Sansha Armor Explosive Hardener 
13976,Dark Blood Armor Explosive Hardener 
13978,True Sansha Armor Kinetic Hardener 
13980,Dark Blood Armor Kinetic Hardener 
13982,True Sansha Armor Thermic Hardener 
13984,Dark Blood Armor Thermic Hardener 
13986,Domination Armor EM Hardener 
13988,Domination Armor Explosive Hardener 
13990,Domination Armor Kinetic Hardener 
13992,Domination Armor Thermic Hardener 
13994,Domination EM Ward Field 
13995,Domination Thermic Dissipation Field 
13996,Domination Explosive Deflection Field 
13997,Domination Kinetic Deflection Field 
13998,Domination Adaptive Invulnerability Field 
13999,Domination Adaptive Nano Plating 
14001,True Sansha Adaptive Nano Plating 
14003,Dark Blood Adaptive Nano Plating 
14005,Domination Kinetic Plating 
14007,True Sansha Kinetic Plating 
14009,Dark Blood Kinetic Plating 
14011,Domination Explosive Plating 
14013,True Sansha Explosive Plating 
14015,Dark Blood Explosive Plating 
14017,Domination EM Plating 
14019,True Sansha EM Plating 
14021,Dark Blood EM Plating 
14023,Domination Thermic Plating 
14025,True Sansha Thermic Plating 
14027,Dark Blood Thermic Plating 
14029,Domination Explosive Deflection Amplifier 
14031,Dread Guristas Explosive Deflection Amplifier 
14033,Domination Thermic Dissipation Amplifier 
14035,Dread Guristas Thermic Dissipation Amplifier 
14037,Domination Kinetic Deflection Amplifier 
14039,Dread Guristas Kinetic Deflection Amplifier 
14041,Domination EM Ward Amplifier 
14043,Dread Guristas EM Ward Amplifier 
14045,Domination Shield Boost Amplifier 
14047,Dread Guristas Shield Boost Amplifier 
14049,Shadow Serpentis Adaptive Nano Plating 
14051,Shadow Serpentis Kinetic Plating 
14053,Shadow Serpentis Explosive Plating 
14055,Shadow Serpentis EM Plating 
14057,Shadow Serpentis Thermic Plating 
14059,Shadow Serpentis Armor EM Hardener 
14061,Shadow Serpentis Armor Explosive Hardener 
14063,Shadow Serpentis Armor Kinetic Hardener 
14065,Shadow Serpentis Armor Thermic Hardener 
14067,Shadow Serpentis Large Armor Repairer 
14068,Shadow Serpentis Medium Armor Repairer 
14069,Shadow Serpentis Small Armor Repairer 
14070,Dark Blood Energized Adaptive Nano Membrane 
14072,True Sansha Energized Adaptive Nano Membrane 
14074,Shadow Serpentis Energized Adaptive Nano Membrane 
14076,Dark Blood Energized Kinetic Membrane 
14078,True Sansha Energized Kinetic Membrane 
14080,Shadow Serpentis Energized Kinetic Membrane 
14082,Dark Blood Energized Explosive Membrane 
14084,True Sansha Energized Explosive Membrane 
14086,Shadow Serpentis Energized Explosive Membrane 
14088,Dark Blood Energized EM Membrane 
14090,True Sansha Energized EM Membrane 
14092,Shadow Serpentis Energized EM Membrane 
14094,Dark Blood Energized Thermic Membrane 
14096,True Sansha Energized Thermic Membrane 
14098,Shadow Serpentis Energized Thermic Membrane 
14100,Domination Tracking Enhancer 
14102,Domination 100MN Afterburner 
14104,Shadow Serpentis 100MN Afterburner 
14106,Domination 10MN Afterburner 
14108,Shadow Serpentis 10MN Afterburner 
14110,Domination 1MN Afterburner 
14112,Shadow Serpentis 1MN Afterburner 
14114,Domination 100MN Microwarpdrive 
14116,Shadow Serpentis 100MN Microwarpdrive 
14118,Domination 10MN Microwarpdrive 
14120,Shadow Serpentis 10MN Microwarpdrive 
14122,Domination 1MN Microwarpdrive 
14124,Shadow Serpentis 1MN Microwarpdrive 
14126,Domination Overdrive Injector 
14127,Domination Nanofiber Structure 
14128,Dark Blood Reactor Control Unit 
14130,True Sansha Reactor Control Unit 
14132,Shadow Serpentis Reactor Control Unit 
14134,Dark Blood Power Diagnostic System 
14136,True Sansha Power Diagnostic System 
14138,Shadow Serpentis Power Diagnostic System 
14140,True Sansha Cap Recharger 
14142,Dark Blood Cap Recharger 
14144,Dark Blood Capacitor Power Relay 
14146,True Sansha Capacitor Power Relay 
14148,Dark Blood Small Nosferatu 
14150,True Sansha Small Nosferatu 
14152,Dark Blood Heavy Nosferatu 
14154,True Sansha Heavy Nosferatu 
14156,Dark Blood Medium Nosferatu 
14158,True Sansha Medium Nosferatu 
14160,Dark Blood Small Energy Neutralizer 
14162,True Sansha Small Energy Neutralizer 
14164,Dark Blood Medium Energy Neutralizer 
14166,True Sansha Medium Energy Neutralizer 
14168,Dark Blood Heavy Energy Neutralizer 
14170,True Sansha Heavy Energy Neutralizer 
14172,Dark Blood Heavy Capacitor Booster 
14174,True Sansha Heavy Capacitor Booster 
14176,Dark Blood Medium Capacitor Booster 
14178,True Sansha Medium Capacitor Booster 
14184,Dark Blood Small Capacitor Booster 
14186,True Sansha Small Capacitor Booster 
14188,Dark Blood Large EMP Smartbomb 
14190,True Sansha Large EMP Smartbomb 
14192,Dark Blood Medium EMP Smartbomb 
14194,True Sansha Medium EMP Smartbomb 
14200,Dark Blood Small EMP Smartbomb 
14202,True Sansha Small EMP Smartbomb 
14204,Dread Guristas Large Graviton Smartbomb 
14206,Shadow Serpentis Large Plasma Smartbomb 
14208,Domination Large Proton Smartbomb 
14210,Dread Guristas Medium Graviton Smartbomb 
14212,Dread Guristas Micro Graviton Smartbomb 
14214,Dread Guristas Small Graviton Smartbomb 
14218,Shadow Serpentis Micro Plasma Smartbomb 
14220,Shadow Serpentis Medium Plasma Smartbomb 
14222,Domination Medium Proton Smartbomb 
14226,Domination Small Proton Smartbomb 
14228,Shadow Serpentis Small Plasma Smartbomb 
14230,Dread Guristas Co-Processor 
14232,Shadow Serpentis Co-Processor 
14234,Dread Guristas Cloaking Device 
14236,Shadow Serpentis Sensor Booster 
14238,Shadow Serpentis Tracking Computer 
14240,Shadow Serpentis Remote Tracking Computer 
14242,Dark Blood Warp Disruptor 
14244,Domination Warp Disruptor 
14246,Dread Guristas Warp Disruptor 
14248,True Sansha Warp Disruptor 
14250,Shadow Serpentis Warp Disruptor 
14252,Dark Blood Warp Scrambler 
14254,Domination Warp Scrambler 
14256,Dread Guristas Warp Scrambler 
14258,True Sansha Warp Scrambler 
14260,Shadow Serpentis Warp Scrambler 
14262,Dark Blood Stasis Webifier 
14264,Domination Stasis Webifier 
14266,Dread Guristas Stasis Webifier 
14268,True Sansha Stasis Webifier 
14270,Shadow Serpentis Stasis Webifier 
14272,200mm Carbide Railgun I 
14274,200mm 'Scout' Accelerator Cannon 
14276,200mm Compressed Coil Gun I 
14278,200mm Prototype Gauss Gun 
14280,350mm Carbide Railgun I 
14282,350mm 'Scout' Accelerator Cannon 
14284,350mm Compressed Coil Gun I 
14286,350mm Prototype Gauss Gun 
14292,Kruul's DNA 
14295,Limited Ocular Filter - Beta 
14296,Limited Neural Boost - Beta 
14297,Limited Memory Augmentation - Beta 
14298,Limited Cybernetic Subprocessor - Beta 
14299,Limited Social Adaptation Chip - Beta 
14343,Silo 
14358,Zemnar 
14375,Tuvan's Modified Electron Blaster Cannon 
14377,Cormack's Modified Electron Blaster Cannon 
14379,Cormack's Modified Ion Blaster Cannon 
14381,Tuvan's Modified Ion Blaster Cannon 
14383,Tuvan's Modified Neutron Blaster Cannon 
14385,Cormack's Modified Neutron Blaster Cannon 
14387,Brynn's Modified 350mm Railgun 
14389,Setele's Modified 350mm Railgun 
14391,Kaikka's Modified 350mm Railgun 
14393,Vepas' Modified 350mm Railgun 
14395,Estamel's Modified 350mm Railgun 
14397,Brynn's Modified 425mm Railgun 
14399,Setele's Modified 425mm Railgun 
14401,Kaikka's Modified 425mm Railgun 
14405,Estamel's Modified 425mm Railgun 
14407,Brynn's Modified Dual 250mm Railgun 
14409,Setele's Modified Dual 250mm Railgun 
14411,Kaikka's Modified Dual 250mm Railgun 
14413,Vepas' Modified Dual 250mm Railgun 
14415,Estamel's Modified Dual 250mm Railgun 
14417,Selynne's Modified Dual Heavy Beam Laser 
14419,Chelm's Modified Dual Heavy Beam Laser 
14421,Raysere's Modified Dual Heavy Beam Laser 
14423,Draclira's Modified Dual Heavy Beam Laser 
14425,Tairei's Modified Dual Heavy Pulse Laser 
14427,Ahremen's Modified Dual Heavy Pulse Laser 
14429,Brokara's Modified Dual Heavy Pulse Laser 
14431,Vizan's Modified Dual Heavy Pulse Laser 
14433,Selynne's Modified Mega Beam Laser 
14435,Chelm's Modified Mega Beam Laser 
14437,Raysere's Modified Mega Beam Laser 
14439,Draclira's Modified Mega Beam Laser 
14441,Tairei's Modified Mega Pulse Laser 
14443,Ahremen's Modified Mega Pulse Laser 
14445,Brokara's Modified Mega Pulse Laser 
14447,Vizan's Modified Mega Pulse Laser 
14449,Selynne's Modified Tachyon Beam Laser 
14451,Chelm's Modified Tachyon Beam Laser 
14455,Draclira's Modified Tachyon Beam Laser 
14457,Mizuro's Modified 800mm Repeating Cannon 
14459,Gotan's Modified 800mm Repeating Cannon 
14461,Hakim's Modified 1200mm Artillery Cannon 
14465,Hakim's Modified 1400mm Howitzer Artillery 
14467,Tobias' Modified 1400mm Howitzer Artillery 
14469,Mizuro's Modified Dual 425mm AutoCannon 
14471,Gotan's Modified Dual 425mm AutoCannon 
14473,Mizuro's Modified Dual 650mm Repeating Cannon 
14475,Gotan's Modified Dual 650mm Repeating Cannon 
14484,Mizuro's Modified 100MN Afterburner 
14486,Hakim's Modified 100MN Afterburner 
14488,Gotan's Modified 100MN Afterburner 
14490,Tobias' Modified 100MN Afterburner 
14492,Mizuro's Modified 100MN Microwarpdrive 
14494,Hakim's Modified 100MN Microwarpdrive 
14496,Gotan's Modified 100MN Microwarpdrive 
14498,Tobias' Modified 100MN Microwarpdrive 
14500,Brynn's Modified 100MN Afterburner 
14502,Tuvan's Modified 100MN Afterburner 
14504,Setele's Modified 100MN Afterburner 
14506,Cormack's Modified 100MN Afterburner 
14508,Brynn's Modified 100MN Microwarpdrive 
14510,Tuvan's Modified 100MN Microwarpdrive 
